half_spread_cents,flat_fee_cents,fee_rate_pct,final_bankroll,pnl,roi_pct,n_trades,win_rate,max_drawdown_pct,sharpe_daily
0.5,1.0,2.0,557454.2900958067,557354.2900958067,557354.2900958067,11561,0.5342963411469596,-71.87520495547507,9.065346089553287
0.5,1.0,3.0,498334.8531434375,498234.8531434375,498234.8531434374,11561,0.5342963411469596,-72.87046044090279,8.157090143863373
0.5,1.0,4.0,441780.0306160184,441680.0306160184,441680.0306160184,11561,0.5342963411469596,-73.83126210857445,7.285255802561149
1.0,0.0,0.0,725955.8023589761,725855.8023589761,725855.8023589761,11561,0.5342963411469596,-68.22526763583767,11.758828229991096
1.0,0.0,1.0,668655.2803446704,668555.2803446704,668555.2803446704,11561,0.5342963411469596,-69.35688817092922,10.87590974240317
1.0,0.0,2.0,611205.9052044245,611105.9052044245,611105.9052044245,11561,0.5342963411469596,-70.44908063919794,9.991888483777911
1.0,0.0,3.0,554701.770659572,554601.770659572,554601.770659572,11561,0.5342963411469596,-71.50318871320619,9.120958915918806
1.0,0.0,4.0,495645.0503841839,495545.0503841839,495545.05038418394,11561,0.5342963411469596,-72.52051128803872,8.203340356760227
1.0,0.3,0.0,688883.64146726,688783.64146726,688783.64146726,11561,0.5342963411469596,-69.02981037555271,11.186964665529356
1.0,0.3,1.0,631098.1779287664,630998.1779287664,630998.1779287664,11561,0.5342963411469596,-70.13344566429367,10.298074905528733
1.0,0.3,2.0,574881.3861698627,574781.3861698627,574781.3861698627,11561,0.5342963411469596,-71.1986050209711,9.43197188033465
1.0,0.3,3.0,516519.2753946774,516419.2753946774,516419.2753946774,11561,0.5342963411469596,-72.22660044055914,8.524891597843443
1.0,0.3,4.0,458267.431413293,458167.431413293,458167.431413293,11561,0.5342963411469596,-73.21870017089887,7.623250525306828
1.0,0.5,0.0,663785.3542530157,663685.3542530157,663685.3542530157,11561,0.5342963411469596,-69.55513406986329,10.799886844663849
1.0,0.5,1.0,606552.280174036,606452.280174036,606452.280174036,11561,0.5342963411469596,-70.64048744397292,9.918916528727559
1.0,0.5,2.0,549831.896509822,549731.896509822,549731.896509822,11561,0.5342963411469596,-71.68798718981677,9.044383390183812
1.0,0.5,3.0,490737.1286788887,490637.1286788887,490637.1286788887,11561,0.5342963411469596,-72.69892458834477,8.127291385850413
1.0,0.5,4.0,434365.9008119002,434265.9008119002,434265.90081190027,11561,0.5342963411469596,-73.67454784743622,7.247666923426836
1.0,1.0,0.0,601953.5725093753,601853.5725093753,601853.5725093753,11561,0.5342963411469596,-70.83083544520802,9.846911299176229
1.0,1.0,1.0,544996.5572649795,544896.5572649795,544896.5572649795,11561,0.5342963411469596,-71.87176222595139,8.968230551130775
1.0,1.0,2.0,485794.7844651294,485694.7844651294,485694.78446512937,11561,0.5342963411469596,-72.87634865629965,8.0506075202407
1.0,1.0,3.0,429583.7490556908,429483.7490556908,429483.74905569083,11561,0.5342963411469596,-73.84583561247858,7.1724917879932475
1.0,1.0,4.0,369372.34078583366,369272.34078583366,369272.34078583366,11561,0.5342963411469596,-74.78142253896286,6.222910350588854
1.5,0.0,0.0,656388.0665999248,656288.0665999248,656288.0665999248,11561,0.5342963411469596,-69.34663155912453,10.799233828199648
1.5,0.0,1.0,599296.975949834,599196.975949834,599196.975949834,11561,0.5342963411469596,-70.44940422978972,9.910774210647732
1.5,0.0,2.0,542407.4450653814,542307.4450653814,542307.4450653814,11561,0.5342963411469596,-71.51336309992021,9.023674136930351
